timestamp,event_type,details,sequence_id,source_file
2024-03-21 00:00:02,> CLICK,[button]  Search -> CLICK,seq_81,train_5_formatted.csv
2024-03-21 00:00:03,> CLICK,[link]  128 GB - apply Storage Capacity filter -> CLICK,seq_81,train_5_formatted.csv
2024-03-21 00:00:04,> CLICK,[heading]  Apple iPhone 12 Pro - 128GB - All Colors - Unlocke... -> CLICK,seq_81,train_5_formatted.csv
2024-03-21 00:00:05,> SELECT: Blue,[combobox]  Please select a Color -> SELECT: Blue,seq_81,train_5_formatted.csv
2024-03-21 00:00:06,> CLICK,[link]  Add to cart -> CLICK,seq_81,train_5_formatted.csv
2024-03-22 00:00:01,> TYPE: mens timberland boots,[combobox]  Search for anything -> TYPE: mens timberland boots,seq_82,train_5_formatted.csv
2024-03-22 00:00:02,> CLICK,[button]  Search -> CLICK,seq_82,train_5_formatted.csv
2024-03-22 00:00:03,> CLICK,[link]  9 - apply US Shoe Size filter -> CLICK,seq_82,train_5_formatted.csv
2024-03-22 00:00:04,> TYPE: 100,[textbox]  Maximum Value in $ -> TYPE: 100,seq_82,train_5_formatted.csv
2024-03-22 00:00:05,> CLICK,[button]  Submit price range -> CLICK,seq_82,train_5_formatted.csv
2024-03-22 00:00:06,> CLICK,[button]  Sort selector. Best Match selected. -> CLICK,seq_82,train_5_formatted.csv
2024-03-22 00:00:07,> CLICK,[link]  Price + Shipping: lowest first -> CLICK,seq_82,train_5_formatted.csv
2024-03-23 00:00:01,> CLICK,[img]   -> CLICK,seq_83,train_5_formatted.csv
2024-03-23 00:00:02,> CLICK,[span]  Filters -> CLICK,seq_83,train_5_formatted.csv
2024-03-23 00:00:03,> TYPE: 200,[textbox]  min price $ -> TYPE: 200,seq_83,train_5_formatted.csv
2024-03-23 00:00:04,> TYPE: 400,[textbox]  max price $ -> TYPE: 400,seq_83,train_5_formatted.csv
2024-03-23 00:00:05,> CLICK,[link]  Show 664 stays -> CLICK,seq_83,train_5_formatted.csv
2024-03-24 00:00:01,> TYPE: New York JFK,"[searchbox]  Pick-up & Return Location (ZIP, City or Airport) (... -> TYPE: New York JFK",seq_84,train_5_formatted.csv
2024-03-24 00:00:02,> CLICK,"[option]  New York JFK International Airport JFK Jamaica, 11... -> CLICK",seq_84,train_5_formatted.csv
2024-03-24 00:00:03,> CLICK,[button]  Selected Pick-Up Date 03/19/2023 -> CLICK,seq_84,train_5_formatted.csv
2024-03-24 00:00:04,> CLICK,[button]  Next Month -> CLICK,seq_84,train_5_formatted.csv
2024-03-24 00:00:05,> CLICK,[button]  05/02/2023 -> CLICK,seq_84,train_5_formatted.csv
2024-03-24 00:00:06,> CLICK,[button]  Date -> CLICK,seq_84,train_5_formatted.csv
2024-03-24 00:00:07,> CLICK,[button]  05/05/2023 -> CLICK,seq_84,train_5_formatted.csv
2024-03-24 00:00:08,> CLICK,[button]  Browse Vehicles -> CLICK,seq_84,train_5_formatted.csv
2024-03-25 00:00:01,> CLICK,[button]  Open Search -> CLICK,seq_85,train_5_formatted.csv
2024-03-25 00:00:02,> TYPE: Michael Jordan,[textbox]  Search -> TYPE: Michael Jordan,seq_85,train_5_formatted.csv
2024-03-25 00:00:03,> ENTER,[textbox]  Search -> ENTER,seq_85,train_5_formatted.csv
2024-03-25 00:00:04,> CLICK,[span]  Michael Jordan -> CLICK,seq_85,train_5_formatted.csv
2024-03-25 00:00:05,> CLICK,[link]  Bio -> CLICK,seq_85,train_5_formatted.csv
2024-03-26 00:00:01,> HOVER,[li]  Soccer -> HOVER,seq_86,train_5_formatted.csv
2024-03-26 00:00:02,> CLICK,[link]  Barcelona -> CLICK,seq_86,train_5_formatted.csv
2024-03-26 00:00:03,> CLICK,[link]  Fixtures -> CLICK,seq_86,train_5_formatted.csv
2024-03-26 00:00:04,> SELECT: Spanish Copa del Rey,[select]  All Competitions -> SELECT: Spanish Copa del Rey,seq_86,train_5_formatted.csv
2024-03-27 00:00:01,> CLICK,[button]  Open Search -> CLICK,seq_87,train_5_formatted.csv
2024-03-27 00:00:02,> TYPE: Mikal Bridges,[textbox]  Search -> TYPE: Mikal Bridges,seq_87,train_5_formatted.csv
2024-03-27 00:00:03,> CLICK,"[span]  Nets' Mikal Bridges on pace for 83 games, and GM s... -> CLICK",seq_87,train_5_formatted.csv
2024-03-28 00:00:01,> CLICK,[link]   -> CLICK,seq_88,train_5_formatted.csv
2024-03-28 00:00:02,> CLICK,[link]  F1 -> CLICK,seq_88,train_5_formatted.csv
2024-03-28 00:00:03,> CLICK,[span]  The Gab & Juls Show -> CLICK,seq_88,train_5_formatted.csv
2024-03-28 00:00:04,> CLICK,[span]   -> CLICK,seq_88,train_5_formatted.csv
2024-03-28 00:00:05,> CLICK,[button]  Play Video -> CLICK,seq_88,train_5_formatted.csv
2024-03-29 00:00:01,> CLICK,[link]  Store Locator -> CLICK,seq_89,train_5_formatted.csv
2024-03-29 00:00:02,"> TYPE: SPRING, TX","[textbox]  Please enter City, State, or Zip Code -> TYPE: SPRING, TX",seq_89,train_5_formatted.csv
2024-03-29 00:00:03,> CLICK,"[div]  Spring, TX, US -> CLICK",seq_89,train_5_formatted.csv
2024-03-29 00:00:04,> CLICK,[link]  Click to submit search form -> CLICK,seq_89,train_5_formatted.csv
2024-03-29 00:00:05,> CLICK,[link]  Spring -> CLICK,seq_89,train_5_formatted.csv
2024-03-30 00:00:01,> CLICK,[span]  Special events -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:02,> CLICK,[DisclosureTriangle]  All locations -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:03,> CLICK,[li]  NYC -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:04,> CLICK,[DisclosureTriangle]  All Categories -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:05,> CLICK,[li]  Outdoors -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:06,> CLICK,[DisclosureTriangle]  All Dates -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:07,> CLICK,[li]  This month -> CLICK,seq_90,train_5_formatted.csv
2024-03-30 00:00:08,> CLICK,[link]  Apply -> CLICK,seq_90,train_5_formatted.csv
2024-03-31 00:00:01,> CLICK,[span]  Menu -> CLICK,seq_91,train_5_formatted.csv
2024-03-31 00:00:02,> CLICK,[span]  Agencies -> CLICK,seq_91,train_5_formatted.csv
2024-03-31 00:00:03,> CLICK,[link]  Bridges & Tunnels -> CLICK,seq_91,train_5_formatted.csv
2024-03-31 00:00:04,> CLICK,[div]  Tolls by vehicle -> CLICK,seq_91,train_5_formatted.csv
2024-03-31 00:00:05,> CLICK,[span]  Cars -> CLICK,seq_91,train_5_formatted.csv
2024-04-01 00:00:01,> CLICK,[link]  Careers -> CLICK,seq_92,train_5_formatted.csv
2024-04-01 00:00:02,> CLICK,[link]  See all open MTA positions. -> CLICK,seq_92,train_5_formatted.csv
2024-04-01 00:00:03,> TYPE: brooklyn,[textbox]  Enter a Location -> TYPE: brooklyn,seq_92,train_5_formatted.csv
2024-04-01 00:00:04,> CLICK,[button]  Search -> CLICK,seq_92,train_5_formatted.csv
2024-04-01 00:00:05,> CLICK,[link]  Administrative & Clerical 15 jobs -> CLICK,seq_92,train_5_formatted.csv
2024-04-02 00:00:01,> CLICK,[link]  Fares & Tolls -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:02,> CLICK,[link]  See railroad fare details. -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:03,> CLICK,[link]  Plan a trip to see fares. -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:04,> TYPE: grand central,[searchbox]  From -> TYPE: grand central,seq_93,train_5_formatted.csv
2024-04-02 00:00:05,> CLICK,[span]  Grand Central -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:06,> CLICK,[searchbox]  To -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:07,> CLICK,[div]  Recent Stations -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:08,> TYPE: stoney brook,[searchbox]  To -> TYPE: stoney brook,seq_93,train_5_formatted.csv
2024-04-02 00:00:09,> CLICK,[span]  Stony Brook -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:10,> SELECT: 10,[select]  1 -> SELECT: 10,seq_93,train_5_formatted.csv
2024-04-02 00:00:11,> SELECT: 00,[select]  00 -> SELECT: 00,seq_93,train_5_formatted.csv
2024-04-02 00:00:12,> CLICK,[link]  Find Schedules -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:13,> CLICK,[link]  Edit -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:14,> CLICK,[button]  04/11/2023 -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:15,> CLICK,"[link]  12, Wednesday April 2023 -> CLICK",seq_93,train_5_formatted.csv
2024-04-02 00:00:16,> CLICK,[link]  Find Schedules -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:17,> CLICK,[div]  Earlier -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:18,> CLICK,[generic]  Press enter key to get details about this schedule -> CLICK,seq_93,train_5_formatted.csv
2024-04-02 00:00:19,> CLICK,[tab]  Fares -> CLICK,seq_93,train_5_formatted.csv
2024-04-03 00:00:01,> TYPE: central park zoo,[searchbox]  From -> TYPE: central park zoo,seq_94,train_5_formatted.csv
2024-04-03 00:00:02,> CLICK,"[listitem]  Central Park Zoo, East 64th Street, New York, NY, ... -> CLICK",seq_94,train_5_formatted.csv
2024-04-03 00:00:03,> CLICK,[searchbox]  To -> CLICK,seq_94,train_5_formatted.csv
2024-04-03 00:00:04,> TYPE: broadway,[searchbox]  To -> TYPE: broadway,seq_94,train_5_formatted.csv
2024-04-03 00:00:05,> CLICK,"[listitem]  Broadway Theatre, Broadway, New York, NY, USA -> CLICK",seq_94,train_5_formatted.csv
2024-04-03 00:00:06,> CLICK,[button]  Open Travel Preferences modal. -> CLICK,seq_94,train_5_formatted.csv
2024-04-03 00:00:07,> SELECT: Walking,[combobox]  Minimize my -> SELECT: Walking,seq_94,train_5_formatted.csv
2024-04-03 00:00:08,> CLICK,[button]  Done button - Press enter key to submit travel pre... -> CLICK,seq_94,train_5_formatted.csv
2024-04-03 00:00:09,> CLICK,[link]  Plan my Trip - Press enter key to submit the form ... -> CLICK,seq_94,train_5_formatted.csv
2024-04-04 00:00:01,> CLICK,[button]  Locations -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:02,> CLICK,[link]  Find a Location -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:03,> TYPE: laguardia airport,"[textbox]  Search by Airport, City, Zip, Address or Attractio... -> TYPE: laguardia airport",seq_95,train_5_formatted.csv
2024-04-04 00:00:04,> CLICK,[span]  LaGuardia Airport -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:05,> CLICK,[button]  Find a Location -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:06,> CLICK,[link]  1 Laguardia Airport (LGA)  -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:07,> SELECT: midnight,[combobox]  Pick Up Time -> SELECT: midnight,seq_95,train_5_formatted.csv
2024-04-04 00:00:08,> CLICK,[textbox]  Enter your pick-up location or zip code -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:09,> SELECT: noon,[combobox]  Return Time -> SELECT: noon,seq_95,train_5_formatted.csv
2024-04-04 00:00:10,> CLICK,[textbox]  Return to same location -> CLICK,seq_95,train_5_formatted.csv
2024-04-04 00:00:11,> CLICK,[button]  Select My Car -> CLICK,seq_95,train_5_formatted.csv
2024-04-05 00:00:01,> TYPE: 10023,[textbox]  Enter your pick-up location or zip code -> TYPE: 10023,seq_96,train_5_formatted.csv
2024-04-05 00:00:02,> CLICK,"[span]  , 10023 -> CLICK",seq_96,train_5_formatted.csv
2024-04-05 00:00:03,> CLICK,[textbox]  mm/dd/yyyy -> CLICK,seq_96,train_5_formatted.csv
2024-04-05 00:00:04,> CLICK,[link]  12 -> CLICK,seq_96,train_5_formatted.csv
2024-04-05 00:00:05,> SELECT: 3:00 AM,[combobox]  Pick Up Time -> SELECT: 3:00 AM,seq_96,train_5_formatted.csv
2024-04-05 00:00:06,> CLICK,[button]  Select My Car -> CLICK,seq_96,train_5_formatted.csv
2024-04-05 00:00:07,> CLICK,[link]  Close -> CLICK,seq_96,train_5_formatted.csv
2024-04-05 00:00:08,> CLICK,[button]  Select My Car -> CLICK,seq_96,train_5_formatted.csv
2024-04-06 00:00:01,> CLICK,"[combobox]  Enter your departing city, airport name, or airpor... -> CLICK",seq_97,train_5_formatted.csv
2024-04-06 00:00:02,> TYPE: BWI,"[combobox]  Enter your departing city, airport name, or airpor... -> TYPE: BWI",seq_97,train_5_formatted.csv
2024-04-06 00:00:03,> CLICK,"[button]  Baltimore, MD, US (BWI) -> CLICK",seq_97,train_5_formatted.csv
2024-04-06 00:00:04,> TYPE: NYC,"[combobox]  Enter your destination city, airport name, or airp... -> TYPE: NYC",seq_97,train_5_formatted.csv
2024-04-06 00:00:05,> CLICK,"[button]  New York, NY, US (NYC - All Airports) -> CLICK",seq_97,train_5_formatted.csv
2024-04-06 00:00:06,> CLICK,[textbox]  Depart -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:07,> CLICK,[button]  Move forward to switch to the next month. -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:08,> CLICK,[button]  Move forward to switch to the next month. -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:09,> CLICK,"[button]  Wednesday, August 2, 2023 -> CLICK",seq_97,train_5_formatted.csv
2024-04-06 00:00:10,> CLICK,"[button]  Monday, August 7, 2023 -> CLICK",seq_97,train_5_formatted.csv
2024-04-06 00:00:11,> CLICK,[button]  1 Adult -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:12,> CLICK,[button]  Substract one Adult -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:13,> CLICK,[section]  Flight -> CLICK,seq_97,train_5_formatted.csv
2024-04-06 00:00:14,> CLICK,[button]  Find flights -> CLICK,seq_97,train_5_formatted.csv
2024-04-07 00:00:01,> CLICK,[link]  Visit the Gift Cards page -> CLICK,seq_98,train_5_formatted.csv
2024-04-07 00:00:02,> CLICK,[link]  Check Balance -> CLICK,seq_98,train_5_formatted.csv
2024-04-07 00:00:03,> TYPE: 1000000000000000,[spinbutton]  Gift Card Number -> TYPE: 1000000000000000,seq_98,train_5_formatted.csv
2024-04-07 00:00:04,> TYPE: 1222,[spinbutton]  Gift Card Pin -> TYPE: 1222,seq_98,train_5_formatted.csv
2024-04-07 00:00:05,> CLICK,[button]  Search -> CLICK,seq_98,train_5_formatted.csv
2024-04-08 00:00:01,> HOVER,[link]  Visit the On Demand page -> HOVER,seq_99,train_5_formatted.csv
2024-04-08 00:00:02,> CLICK,[link]  On Sale Now -> CLICK,seq_99,train_5_formatted.csv
2024-04-08 00:00:03,> CLICK,[img]  movie poster for Elvis -> CLICK,seq_99,train_5_formatted.csv
2024-04-08 00:00:04,> CLICK,[button]  Rent from $3.99 -> CLICK,seq_99,train_5_formatted.csv
2024-04-08 00:00:05,> CLICK,[option]  Rent -> CLICK,seq_99,train_5_formatted.csv
2024-04-09 00:00:01,> HOVER,[link]  Visit the Food & Drinks page -> HOVER,seq_100,train_5_formatted.csv
2024-04-09 00:00:02,> CLICK,[link]  Explore Menu -> CLICK,seq_100,train_5_formatted.csv
2024-04-09 00:00:03,> CLICK,[link]  View Full Menu -> CLICK,seq_100,train_5_formatted.csv
2024-01-01 00:00:01,> HOVER,[link]  MMA -> HOVER,seq_1,train_6_formatted.csv
2024-01-01 00:00:02,> CLICK,[link]  Schedule/Results -> CLICK,seq_1,train_6_formatted.csv
2024-01-01 00:00:03,> SELECT: 2019,[select]  2023 -> SELECT: 2019,seq_1,train_6_formatted.csv
2024-01-01 00:00:04,> SELECT: UFC,[select]  All -> SELECT: UFC,seq_1,train_6_formatted.csv
2024-01-01 00:00:05,> CLICK,[link]  UFC Fight Night: Edgar vs. The Korean Zombie -> CLICK,seq_1,train_6_formatted.csv
2024-01-01 00:00:06,> CLICK,[link]  Full Profile -> CLICK,seq_1,train_6_formatted.csv
2024-01-02 00:00:01,> CLICK,[link]  NBA -> CLICK,seq_2,train_6_formatted.csv
2024-01-02 00:00:02,> CLICK,[link]  Scores -> CLICK,seq_2,train_6_formatted.csv
2024-01-02 00:00:03,> CLICK,[use]   -> CLICK,seq_2,train_6_formatted.csv
2024-01-02 00:00:04,> CLICK,[listitem]  11 -> CLICK,seq_2,train_6_formatted.csv
2024-01-03 00:00:01,> HOVER,[link]  Home Services -> HOVER,seq_3,train_6_formatted.csv
2024-01-03 00:00:02,> CLICK,[span]  Movers -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:03,> TYPE: HONOLULU,[textbox]  Near -> TYPE: HONOLULU,seq_3,train_6_formatted.csv
2024-01-03 00:00:04,> CLICK,[span]  Honolulu -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:05,> CLICK,[checkbox]   Vehicle -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:06,> CLICK,[checkbox]   Large appliances -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:07,> CLICK,[radio]   Out-of-state -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:08,> CLICK,[button]  Virtual Consultations -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:09,> CLICK,[button]  Recommended -> CLICK,seq_3,train_6_formatted.csv
2024-01-03 00:00:10,> CLICK,[span]  Highest Rated -> CLICK,seq_3,train_6_formatted.csv
2024-01-04 00:00:01,> CLICK,[link]  Used Gear -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:02,> CLICK,[menuitem]  Women's -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:03,> CLICK,[menuitem]  Running Shoes -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:04,> CLICK,[label]  5 (10) -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:05, High,[combobox]  Sort By: -> SELECT: Price: Low - High,seq_4,train_6_formatted.csv
2024-01-04 00:00:06,> CLICK,[img]   -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:07,> CLICK,[radio]  5 -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:08,> CLICK,[radio]  GRADE_A -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:09,> CLICK,[button]  Add To Cart -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:10,> CLICK,[link]  Confirm Membership to Checkout -> CLICK,seq_4,train_6_formatted.csv
2024-01-04 00:00:11,> TYPE: Joe,[input]   -> TYPE: Joe,seq_4,train_6_formatted.csv
2024-01-04 00:00:12,> TYPE: Bloggs,[input]   -> TYPE: Bloggs,seq_4,train_6_formatted.csv
2024-01-04 00:00:13,> TYPE: 123456789,[input]   -> TYPE: 123456789,seq_4,train_6_formatted.csv
2024-01-04 00:00:14,> CLICK,[button]  Proceed to checkout -> CLICK,seq_4,train_6_formatted.csv
2024-01-05 00:00:01,> TYPE: gobites uno spork,[searchbox]  Search -> TYPE: gobites uno spork,seq_5,train_6_formatted.csv
2024-01-05 00:00:02,> CLICK,[button]  Search -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:03,> CLICK,[img]  humangear GoBites Uno Spork 0 -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:04,> CLICK,[button]  Color: Magenta -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:05,> CLICK,[span]   -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:06,> CLICK,[button]  Change store -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:07,"> TYPE: Seattle, WA","[searchbox]  Search by location -> TYPE: Seattle, WA",seq_5,train_6_formatted.csv
2024-01-05 00:00:08,> CLICK,[button]  Search by location -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:09,> CLICK,[button]  Add to cart -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:10,> CLICK,[link]  Cart & Checkout -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:11,> CLICK,[link]  Proceed to checkout -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:12,> CLICK,[button]  Continue with this address -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:13,> CLICK,[button]  Continue without membership -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:14,> CLICK,[button]  Continue -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:15,> CLICK,[button]  Continue -> CLICK,seq_5,train_6_formatted.csv
2024-01-05 00:00:16,> TYPE: 123456789,[textbox]  Credit card number -> TYPE: 123456789,seq_5,train_6_formatted.csv
2024-01-05 00:00:17,> TYPE: 01,[combobox]  Expiration month  * -> TYPE: 01,seq_5,train_6_formatted.csv
2024-01-05 00:00:18,> SELECT: 2024,[combobox]  Expiration year  * -> SELECT: 2024,seq_5,train_6_formatted.csv
2024-01-05 00:00:19,> TYPE: 123,[textbox]  Security code -> TYPE: 123,seq_5,train_6_formatted.csv
2024-01-06 00:00:01,> TYPE: headphones,[searchbox]  Search Site -> TYPE: headphones,seq_6,train_6_formatted.csv
2024-01-06 00:00:02,> CLICK,[button]   -> CLICK,seq_6,train_6_formatted.csv
2024-01-06 00:00:03,> CLICK,[span]  Active -> CLICK,seq_6,train_6_formatted.csv
2024-01-06 00:00:04,> CLICK,[button]  APPLY -> CLICK,seq_6,train_6_formatted.csv
2024-01-06 00:00:05,> CLICK,[span]  Bluetooth -> CLICK,seq_6,train_6_formatted.csv
2024-01-06 00:00:06,> CLICK,[button]  APPLY -> CLICK,seq_6,train_6_formatted.csv
2024-01-07 00:00:01,> CLICK,[link]  Hip-hop & Rap -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:02,> CLICK,[div]  Play -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:03,> CLICK,[button]  More -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:04,> CLICK,[button]  Add to playlist -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:05,> CLICK,[a]  Create a playlist -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:06,> TYPE: Top Hip Hop,[textbox]  Playlist title * -> TYPE: Top Hip Hop,seq_7,train_6_formatted.csv
2024-01-07 00:00:07,> CLICK,[div]   -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:08,> CLICK,[button]  Save -> CLICK,seq_7,train_6_formatted.csv
2024-01-07 00:00:09,> CLICK,[button]  Close -> CLICK,seq_7,train_6_formatted.csv
2024-01-08 00:00:01,> TYPE: Selena Gomez,[searchbox]  Search -> TYPE: Selena Gomez,seq_8,train_6_formatted.csv
2024-01-08 00:00:02,> CLICK,[button]  Search -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:03,> CLICK,[link]  Selena Gomez -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:04,> CLICK,[link]  Popular tracks -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:05,> CLICK,[button]  More -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:06,> CLICK,[button]  Add to playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:07,> CLICK,[a]  Create a playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:08,> TYPE: Love,[textbox]  Playlist title * -> TYPE: Love,seq_8,train_6_formatted.csv
2024-01-08 00:00:09,> CLICK,[button]  Save -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:10,> CLICK,[button]  Close -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:11,> CLICK,[button]  More -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:12,> CLICK,[button]  Add to playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:13,> CLICK,[button]  Add to playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:14,> CLICK,[button]  Close -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:15,> CLICK,[button]  More -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:16,> CLICK,[button]  Add to playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:17,> CLICK,[button]  Add to playlist -> CLICK,seq_8,train_6_formatted.csv
2024-01-08 00:00:18,> CLICK,[button]  Close -> CLICK,seq_8,train_6_formatted.csv
2024-01-09 00:00:01,> CLICK,"[combobox]  Departure station, none selected. Select a station... -> CLICK",seq_9,train_6_formatted.csv
2024-01-09 00:00:02,> TYPE: Manchester,"[combobox]  Departure station, none selected. Select a station... -> TYPE: Manchester",seq_9,train_6_formatted.csv
2024-01-09 00:00:03,> CLICK,[span]  Manchester Piccadilly -> CLICK,seq_9,train_6_formatted.csv
2024-01-09 00:00:04,> CLICK,[span]  London -> CLICK,seq_9,train_6_formatted.csv
2024-01-09 00:00:05,> CLICK,[textbox]  Date use format: 16-Mar-23 -> CLICK,seq_9,train_6_formatted.csv
2024-01-09 00:00:06,> CLICK,[link]  8 -> CLICK,seq_9,train_6_formatted.csv
2024-01-09 00:00:07,> SELECT: 10,[listbox]  hour -> SELECT: 10,seq_9,train_6_formatted.csv
2024-01-09 00:00:08,> CLICK,[button]  Get cheapest tickets -> CLICK,seq_9,train_6_formatted.csv
2024-01-10 00:00:01,> TYPE: nba2k23,"[searchbox]  Search games, consoles & more -> TYPE: nba2k23",seq_10,train_6_formatted.csv
2024-01-10 00:00:02,> CLICK,[button]  Search -> CLICK,seq_10,train_6_formatted.csv
2024-01-10 00:00:03,> CLICK,[img]  NBA 2K23 - PlayStation 5 -> CLICK,seq_10,train_6_formatted.csv
2024-01-10 00:00:04,> CLICK,[button]  Add to Cart -> CLICK,seq_10,train_6_formatted.csv
2024-01-11 00:00:01,> TYPE: Panini Diamonds Kings Baseball cards,"[searchbox]  Search games, consoles & more -> TYPE: Panini Diamonds Kings Baseball cards",seq_11,train_6_formatted.csv
2024-01-11 00:00:02,> CLICK,[button]  Search -> CLICK,seq_11,train_6_formatted.csv
2024-01-11 00:00:03,> CLICK,[img]  Panini Diamond Kings Baseball Cards Blaster Box - ... -> CLICK,seq_11,train_6_formatted.csv
2024-01-12 00:00:01,> CLICK,[button]  Main Menu -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:02,> CLICK,[button]  Gift Cards -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:03,> CLICK,[img]   -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:04,> CLICK,[img]   -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:05,> CLICK,[button]  Add to Cart -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:06,> CLICK,[img]   -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:07,> CLICK,[button]  Add to Cart -> CLICK,seq_12,train_6_formatted.csv
2024-01-12 00:00:08,> CLICK,[button]  View Cart & Checkout -> CLICK,seq_12,train_6_formatted.csv
2024-01-13 00:00:01,> TYPE: trade in,"[searchbox]  Search games, consoles & more -> TYPE: trade in",seq_13,train_6_formatted.csv
2024-01-13 00:00:02,> CLICK,[button]  Search -> CLICK,seq_13,train_6_formatted.csv
2024-01-13 00:00:03,> CLICK,[p]  Video Games -> CLICK,seq_13,train_6_formatted.csv
2024-01-13 00:00:04,> TYPE: Black Ops,[searchbox]  Find values for games and more -> TYPE: Black Ops,seq_13,train_6_formatted.csv
